wkid,latestWkid,macro,name,wkt,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
108226,108226,"PE_GT_EUREF_FIN_TO_ETRS_1989","EUREF_FIN_To_ETRS_1989","GEOGTRAN[""EUREF_FIN_To_ETRS_1989"",GEOGCS[""GCS_EUREF_FIN"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0],PARAMETER[""X_Axis_Rotation"",0.0],PARAMETER[""Y_Axis_Rotation"",0.0],PARAMETER[""Z_Axis_Rotation"",0.0],PARAMETER[""Scale_Difference"",0.0]]","Finland","Esri","9.0.0","no","Finland",58.84,70.09,19.08,31.59,1.0
108227,108227,"PE_GT_EUREF_FIN_TO_WGS_1984","EUREF_FIN_To_WGS_1984","GEOGTRAN[""EUREF_FIN_To_WGS_1984"",GEOGCS[""GCS_EUREF_FIN"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0],PARAMETER[""X_Axis_Rotation"",0.0],PARAMETER[""Y_Axis_Rotation"",0.0],PARAMETER[""Z_Axis_Rotation"",0.0],PARAMETER[""Scale_Difference"",0.0]]","Finland","Esri","9.0.0","no","Finland",58.84,70.09,19.08,31.59,1.0
108228,10098,"PE_GT_KKJ_TO_ETRS_1989_2","KKJ_To_ETRS_1989_2","GEOGTRAN[""KKJ_To_ETRS_1989_2"",GEOGCS[""GCS_KKJ"",DATUM[""D_KKJ"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-96.0617],PARAMETER[""Y_Axis_Translation"",-82.4278],PARAMETER[""Z_Axis_Translation"",-121.7535],PARAMETER[""X_Axis_Rotation"",-4.80107],PARAMETER[""Y_Axis_Rotation"",-0.34543],PARAMETER[""Z_Axis_Rotation"",1.37646],PARAMETER[""Scale_Difference"",1.4964]]","Finland - onshore and offshore","Esri","9.0.0","yes","Finland - onshore",59.75,70.09,19.24,31.59,0.5
108229,108229,"PE_GT_KKJ_TO_EUREF_FIN","KKJ_To_EUREF_FIN","GEOGTRAN[""KKJ_To_EUREF_FIN"",GEOGCS[""GCS_KKJ"",DATUM[""D_KKJ"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_EUREF_FIN"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-96.0617],PARAMETER[""Y_Axis_Translation"",-82.4278],PARAMETER[""Z_Axis_Translation"",-121.7535],PARAMETER[""X_Axis_Rotation"",-4.80107],PARAMETER[""Y_Axis_Rotation"",-0.34543],PARAMETER[""Z_Axis_Rotation"",1.37646],PARAMETER[""Scale_Difference"",1.4964]]","Finland","Esri","9.0.0","no","Finland - onshore",59.75,70.09,19.24,31.59,1.0
108230,10099,"PE_GT_KKJ_TO_WGS_1984_2","KKJ_To_WGS_1984_2_JHS153","GEOGTRAN[""KKJ_To_WGS_1984_2_JHS153"",GEOGCS[""GCS_KKJ"",DATUM[""D_KKJ"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-96.0617],PARAMETER[""Y_Axis_Translation"",-82.4278],PARAMETER[""Z_Axis_Translation"",-121.7535],PARAMETER[""X_Axis_Rotation"",-4.80107],PARAMETER[""Y_Axis_Rotation"",-0.34543],PARAMETER[""Z_Axis_Rotation"",1.37646],PARAMETER[""Scale_Difference"",1.4964]]","Finland - onshore and offshore (JHS153)","Esri","9.0.0","yes","Finland - onshore",59.75,70.09,19.24,31.59,1.0
108231,1066,"PE_GT_AMERSFOORT_TO_ETRS_1989_MB","Amersfoort_To_ETRS_1989_MB","GEOGTRAN[""Amersfoort_To_ETRS_1989_MB"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",593.032],PARAMETER[""Y_Axis_Translation"",26.0],PARAMETER[""Z_Axis_Translation"",478.741],PARAMETER[""X_Axis_Rotation"",0.4093943874392368],PARAMETER[""Y_Axis_Rotation"",-0.3597051956143113],PARAMETER[""Z_Axis_Rotation"",1.868491000350572],PARAMETER[""Scale_Difference"",4.0772],PARAMETER[""X_Coordinate_of_Rotation_Origin"",3903453.148],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",368135.313],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",5012970.306]]","Netherlands","Esri","9.0.0","yes","Netherlands - onshore",50.75,53.7,3.2,7.22,0.6
108232,108232,"PE_GT_PALESTINE_1923_TO_WGS_1984_2X","Palestine_1923_To_WGS_1984_2X","GEOGTRAN[""Palestine_1923_To_WGS_1984_2X"",GEOGCS[""GCS_Palestine_1923"",DATUM[""D_Palestine_1923"",SPHEROID[""Clarke_1880_Benoit"",6378300.789,293.4663155389802]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-219.247],PARAMETER[""Y_Axis_Translation"",-73.802],PARAMETER[""Z_Axis_Translation"",269.529]]","Palestine","Esri","9.0.0","no","Palestine Territory",31.21,32.55,34.17,35.58,999.0
108233,108233,"PE_GT_JORDAN_TO_WGS_1984","Jordan_To_WGS_1984","GEOGTRAN[""Jordan_To_WGS_1984"",GEOGCS[""GCS_Jordan"",DATUM[""D_Jordan"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-86.0],PARAMETER[""Y_Axis_Translation"",-98.0],PARAMETER[""Z_Axis_Translation"",-119.0]]","Jordan","Esri","9.0.0","no","Jordan",29.18,33.38,34.88,39.31,999.0
108234,108234,"PE_GT_OBSERV_METEOR_1965_TO_WGS_1984_2","Observatorio_Meteorologico_1965_To_WGS_1984_2","GEOGTRAN[""Observatorio_Meteorologico_1965_To_WGS_1984_2"",GEOGCS[""GCS_Observatorio_Meteorologico_1965"",DATUM[""D_Observatorio_Meteorologico_1965"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",-203.35],PARAMETER[""Y_Axis_Translation"",-302.66],PARAMETER[""Z_Axis_Translation"",-155.23],PARAMETER[""X_Axis_Rotation"",-33.338],PARAMETER[""Y_Axis_Rotation"",76.825],PARAMETER[""Z_Axis_Rotation"",32.412],PARAMETER[""Scale_Difference"",7.926],PARAMETER[""X_Coordinate_of_Rotation_Origin"",-2361564.77],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",5417538.39],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",2391581.09]]","Macau","Esri","9.0.0","no","China - Macao",22.06,22.23,113.52,113.68,999.0
108235,108235,"PE_GT_WGS_1984_TO_OBSERV_METEOR_1965_2","WGS_1984_To_Observatorio_Meteorologico_1965_2","GEOGTRAN[""WGS_1984_To_Observatorio_Meteorologico_1965_2"",GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_Observatorio_Meteorologico_1965"",DATUM[""D_Observatorio_Meteorologico_1965"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",203.35],PARAMETER[""Y_Axis_Translation"",302.66],PARAMETER[""Z_Axis_Translation"",155.23],PARAMETER[""X_Axis_Rotation"",33.326],PARAMETER[""Y_Axis_Rotation"",-76.831],PARAMETER[""Z_Axis_Rotation"",-32.4],PARAMETER[""Scale_Difference"",-7.926],PARAMETER[""X_Coordinate_of_Rotation_Origin"",-2361768.11],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",5417235.73],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",2391425.86]]","Macau","Esri","9.0.0","no","China - Macao",22.06,22.23,113.52,113.68,999.0
108236,15934,"PE_GT_AMERSFOORT_TO_WGS_1984_3","Amersfoort_To_WGS_1984_3","GEOGTRAN[""Amersfoort_To_WGS_1984_3"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",565.2369],PARAMETER[""Y_Axis_Translation"",50.0087],PARAMETER[""Z_Axis_Translation"",465.658],PARAMETER[""X_Axis_Rotation"",0.4068573303223975],PARAMETER[""Y_Axis_Rotation"",-0.3507326765425626],PARAMETER[""Z_Axis_Rotation"",1.870347383606796],PARAMETER[""Scale_Difference"",4.0812]]","Netherlands","Esri","9.2.0","yes","Netherlands - onshore",50.75,53.7,3.2,7.22,1.05
108237,108237,"PE_GT_AMERSFOORT_TO_WGS_1984_4X","Amersfoort_To_WGS_1984_4X","GEOGTRAN[""Amersfoort_To_WGS_1984_4X"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Molodensky_Badekas""],PARAMETER[""X_Axis_Translation"",593.0297],PARAMETER[""Y_Axis_Translation"",26.0038],PARAMETER[""Z_Axis_Translation"",478.7534],PARAMETER[""X_Axis_Rotation"",0.4068573303223975],PARAMETER[""Y_Axis_Rotation"",-0.3507326765425626],PARAMETER[""Z_Axis_Rotation"",1.870347383606796],PARAMETER[""Scale_Difference"",4.0812],PARAMETER[""X_Coordinate_of_Rotation_Origin"",3903453.1482],PARAMETER[""Y_Coordinate_of_Rotation_Origin"",368135.3134],PARAMETER[""Z_Coordinate_of_Rotation_Origin"",5012970.3051]]","Netherlands","Esri","9.2.0","no","Netherlands - onshore",50.75,53.7,3.2,7.22,0.75
108238,1244,"PE_GT_PZ_1990_TO_WGS_1984_GOST","PZ_1990_To_WGS_1984_GOST","GEOGTRAN[""PZ_1990_To_WGS_1984_GOST"",GEOGCS[""GCS_PZ_1990"",DATUM[""D_Parametrop_Zemp_1990"",SPHEROID[""PZ_1990"",6378136.0,298.257839303]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",-1.08],PARAMETER[""Y_Axis_Translation"",-0.27],PARAMETER[""Z_Axis_Translation"",-0.9],PARAMETER[""X_Axis_Rotation"",0.0],PARAMETER[""Y_Axis_Rotation"",0.0],PARAMETER[""Z_Axis_Rotation"",-0.16],PARAMETER[""Scale_Difference"",-0.12]]","Russia - was 108238","Esri","9.2.0","yes","Russia",39.87,85.2,18.92,-168.97,0.5
108239,1257,"PE_GT_PULKOVO_1995_TO_PZ_1990_GOST","Pulkovo_1995_To_PZ_1990_GOST","GEOGTRAN[""Pulkovo_1995_To_PZ_1990_GOST"",GEOGCS[""GCS_Pulkovo_1995"",DATUM[""D_Pulkovo_1995"",SPHEROID[""Krasovsky_1940"",6378245.0,298.3]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PZ_1990"",DATUM[""D_Parametrop_Zemp_1990"",SPHEROID[""PZ_1990"",6378136.0,298.257839303]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",25.9],PARAMETER[""Y_Axis_Translation"",-130.94],PARAMETER[""Z_Axis_Translation"",-81.76]]","Russia - was 108239","Esri","9.2.0","yes","Russia",39.87,85.2,18.92,-168.97,1.0
108240,108240,"PE_GT_GRACIOSA_1948_TO_PTRA08_1_3PAR","Graciosa_1948_To_PTRA08_1_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_1_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-105.679],PARAMETER[""Y_Axis_Translation"",166.1],PARAMETER[""Z_Axis_Translation"",-37.322]]","Azores - Central Group (Faial, Graciosa, Pico, Sao Jorge, and Terceira)","Esri","10.0.0","no","Portugal - Azores C - onshore",38.32,39.14,-28.9,-26.97,0.19
108241,108241,"PE_GT_GRACIOSA_1948_TO_PTRA08_2_3PAR","Graciosa_1948_To_PTRA08_2_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_2_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-105.377],PARAMETER[""Y_Axis_Translation"",165.769],PARAMETER[""Z_Axis_Translation"",-36.965]]","Azores - Faial island","Esri","10.0.0","no","Portugal - Azores C - Faial onshore",38.46,38.7,-28.9,-28.54,0.068
108242,108242,"PE_GT_GRACIOSA_1948_TO_PTRA08_3_3PAR","Graciosa_1948_To_PTRA08_3_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_3_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-105.359],PARAMETER[""Y_Axis_Translation"",165.804],PARAMETER[""Z_Axis_Translation"",-37.05]]","Azores - Graciosa island","Esri","10.0.0","no","Portugal - Azores C - Graciosa onshore",38.97,39.14,-28.13,-27.88,0.064
108243,108243,"PE_GT_GRACIOSA_1948_TO_PTRA08_4_3PAR","Graciosa_1948_To_PTRA08_4_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_4_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-105.531],PARAMETER[""Y_Axis_Translation"",166.39],PARAMETER[""Z_Axis_Translation"",-37.326]]","Azores - Pico island","Esri","10.0.0","no","Portugal - Azores C - Pico onshore",38.32,38.61,-28.61,-27.98,0.1
108244,108244,"PE_GT_GRACIOSA_1948_TO_PTRA08_5_3PAR","Graciosa_1948_To_PTRA08_5_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_5_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-105.756],PARAMETER[""Y_Axis_Translation"",165.972],PARAMETER[""Z_Axis_Translation"",-37.313]]","Azores - Sao Jorge island","Esri","10.0.0","no","Portugal - Azores C - S Jorge onshore",38.48,38.8,-28.37,-27.71,0.7
108245,108245,"PE_GT_GRACIOSA_1948_TO_PTRA08_6_3PAR","Graciosa_1948_To_PTRA08_6_3par","GEOGTRAN[""Graciosa_1948_To_PTRA08_6_3par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-106.235],PARAMETER[""Y_Axis_Translation"",166.236],PARAMETER[""Z_Axis_Translation"",-37.768]]","Azores - Terceira island","Esri","10.0.0","no","Portugal - Azores C - Terceira onshore",38.57,38.86,-27.44,-26.97,0.07
108246,108246,"PE_GT_GRACIOSA_1948_TO_WGS_1984_1_7PAR","Graciosa_1948_To_WGS_1984_1_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_1_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-185.391],PARAMETER[""Y_Axis_Translation"",122.266],PARAMETER[""Z_Axis_Translation"",35.989],PARAMETER[""X_Axis_Rotation"",0.12],PARAMETER[""Y_Axis_Rotation"",3.18],PARAMETER[""Z_Axis_Rotation"",2.046],PARAMETER[""Scale_Difference"",-1.053]]","Azores - Central Group (Faial, Graciosa, Pico, Sao Jorge, and Terceira)","Esri","10.0.0","no","Portugal - Azores C - onshore",38.32,39.14,-28.9,-26.97,0.5
108247,108247,"PE_GT_GRACIOSA_1948_TO_WGS_1984_2_7PAR","Graciosa_1948_To_WGS_1984_2_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_2_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-76.822],PARAMETER[""Y_Axis_Translation"",257.457],PARAMETER[""Z_Axis_Translation"",-12.817],PARAMETER[""X_Axis_Rotation"",2.136],PARAMETER[""Y_Axis_Rotation"",-0.033],PARAMETER[""Z_Axis_Rotation"",-2.392],PARAMETER[""Scale_Difference"",-0.031]]","Azores - Faial island","Esri","10.0.0","no","Portugal - Azores C - Faial onshore",38.46,38.7,-28.9,-28.54,0.01
108248,108248,"PE_GT_GRACIOSA_1948_TO_WGS_1984_3_7PAR","Graciosa_1948_To_WGS_1984_3_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_3_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-210.371],PARAMETER[""Y_Axis_Translation"",49.768],PARAMETER[""Z_Axis_Translation"",0.808],PARAMETER[""X_Axis_Rotation"",-2.036],PARAMETER[""Y_Axis_Rotation"",3.046],PARAMETER[""Z_Axis_Rotation"",3.709],PARAMETER[""Scale_Difference"",0.934]]","Azores - Graciosa island","Esri","10.0.0","no","Portugal - Azores C - Graciosa onshore",38.97,39.14,-28.13,-27.88,0.01
108249,108249,"PE_GT_GRACIOSA_1948_TO_WGS_1984_4_7PAR","Graciosa_1948_To_WGS_1984_4_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_4_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-364.422],PARAMETER[""Y_Axis_Translation"",243.651],PARAMETER[""Z_Axis_Translation"",274.822],PARAMETER[""X_Axis_Rotation"",5.477],PARAMETER[""Y_Axis_Rotation"",12.092],PARAMETER[""Z_Axis_Rotation"",1.538],PARAMETER[""Scale_Difference"",2.243]]","Azores - Pico island","Esri","10.0.0","no","Portugal - Azores C - Pico onshore",38.32,38.61,-28.61,-27.98,0.5
108250,108250,"PE_GT_GRACIOSA_1948_TO_WGS_1984_5_7PAR","Graciosa_1948_To_WGS_1984_5_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_5_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-201.545],PARAMETER[""Y_Axis_Translation"",109.048],PARAMETER[""Z_Axis_Translation"",32.218],PARAMETER[""X_Axis_Rotation"",-0.286],PARAMETER[""Y_Axis_Rotation"",3.471],PARAMETER[""Z_Axis_Rotation"",2.443],PARAMETER[""Scale_Difference"",0.309]]","Azores - Sao Jorge island","Esri","10.0.0","no","Portugal - Azores C - S Jorge onshore",38.48,38.8,-28.37,-27.71,0.01
108251,108251,"PE_GT_GRACIOSA_1948_TO_WGS_1984_6_7PAR","Graciosa_1948_To_WGS_1984_6_7par","GEOGTRAN[""Graciosa_1948_To_WGS_1984_6_7par"",GEOGCS[""GCS_Graciosa_Base_SW_1948"",DATUM[""D_Graciosa_Base_SW_1948"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-216.355],PARAMETER[""Y_Axis_Translation"",107.044],PARAMETER[""Z_Axis_Translation"",48.015],PARAMETER[""X_Axis_Rotation"",-0.204],PARAMETER[""Y_Axis_Rotation"",4.158],PARAMETER[""Z_Axis_Rotation"",2.605],PARAMETER[""Scale_Difference"",0.297]]","Azores - Terceira island","Esri","10.0.0","no","Portugal - Azores C - Terceira onshore",38.57,38.86,-27.44,-26.97,0.01
